ccode,startyear,caseList,durationMons,VicSide3,Const,rgdpna,polity2,tpop,milper,relfrac,ethfrac,lmtnest,sos,coup,Oil,rebInt,govInt,Incomp
750,2003,UNLF,50,0,1,0.805345321559214,9,13.8813591580735,7.18916773842032,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,2004,PLA,0,0,1,0.869539012283718,9,13.8968665567396,7.18916773842032,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,2005,CPI-Maoist,59,2,1,0.943175160916793,9,13.9120182023398,7.18916773842032,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,2006,NLFT,1,0,1,1.01697584731851,9,13.9268139795227,7.18916773842032,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,2006,PLA,7,0,1,1.01697584731851,9,13.9268139795227,7.18916773842032,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
770,1971,Mukti Bahini,9,2,1,0.0593391660019276,0,11.041721115148,6.00141487796115,0.366199970245361,0.644509017467499,3.78418970108032,0,0,0,0,0,0
770,1974,BLF,42,1,1,0.090049262810816,8,11.140759727263,5.97888576490112,0.366199970245361,0.644509017467499,3.78418970108032,0,0,0,0,0,0
770,1990,MQM,6,0,1,0.522477750861156,8,11.6298548029971,6.30991827822652,0.366199970245361,0.644509017467499,3.78418970108032,0,0,0,0,0,1
770,2004,BLA,4,0,1,0.782915343229694,-5,11.9256309647339,6.4281052726846,0.366199970245361,0.644509017467499,3.78418970108032,0,0,0,0,0,0
770,2006,BLA,42,2,1,0.879835202817417,-5,11.9625350420626,6.4281052726846,0.366199970245361,0.644509017467499,3.78418970108032,0,0,0,0,0,0
771,1975,JSS/SB,213,1,1,-0.530173920261649,-7,11.2767093386675,4.60517018598809,0.213400006294251,0.00497508049011231,0,1,0,0,0,0,0
780,1971,JVP,2,2,1,0.14850044547095,8,9.44208681209766,2.30258509299405,0.476199984550476,0.467041432857513,2.11625552177429,0,1,0,0,0,1
780,1984,LTTE,207,1,1,0.552841081714617,5,9.65521848244118,2.83321334405622,0.476199984550476,0.467041432857513,2.11625552177429,1,0,0,0,0,0
780,1984,TELO,13,0,1,0.552841081714617,5,9.65521848244118,2.83321334405622,0.476199984550476,0.467041432857513,2.11625552177429,1,0,0,0,0,0
780,1985,EPRLF,7,0,1,0.586588761249618,5,9.67041992002422,3.09104245335832,0.476199984550476,0.467041432857513,2.11625552177429,0,0,0,0,0,0
780,1989,JVP,22,2,1,0.631284359039582,5,9.73062115451293,3.09104245335832,0.476199984550476,0.467041432857513,2.11625552177429,0,0,0,0,0,1
780,2003,LTTE,6,0,1,1.1516549268707,5,9.865370230423,5.02388052084628,0.476199984550476,0.467041432857513,2.11625552177429,1,0,0,0,0,0
780,2005,LTTE,48,2,1,1.24384376713714,5,9.88674822853183,5.01727983681492,0.476199984550476,0.467041432857513,2.11625552177429,1,0,0,0,0,0
790,1960,NC,34,1,1,-0.471182794575559,-10,9.13378324925403,2.99573227355399,0.186200022697449,0.699236869812012,4.31347990036011,0,0,0,0,0,1
790,1996,CPN-M,124,1,1,-0.0592337428589934,5,9.94424554500829,3.55534806148941,0.186200022697449,0.699236869812012,4.31347990036011,0,0,0,0,0,1
800,1951,Military faction (navy),1,2,1,-0.26561765196715,-3,9.91462529694658,3.78418963391826,0.09579998254776,0.663652122020721,1.85629796981812,0,1,0,0,0,1
800,1974,CPT,98,0,1,0.590876409359844,3,10.6159960865747,5.39816270151775,0.09579998254776,0.663652122020721,1.85629796981812,0,0,0,0,0,1
800,2003,Patani insurgents,74,2,1,1.93181400768556,9,11.0669351932831,5.74939298590825,0.09579998254776,0.663652122020721,1.85629796981812,0,0,0,0,0,0
811,1978,KNUFNS,1,2,1,-0.350535256235598,-7,8.8034242116007,4.24849524204936,0.0950000286102295,0.296923398971558,0.6931471824646,0,0,0,1,0,1
811,1997,FUNCINPEC,5,1,1,-0.0622023250241036,-7,9.26065318584977,4.0943445622221,0.0950000286102295,0.296923398971558,0.6931471824646,0,0,0,0,0,1
812,1989,LRM,12,0,1,0.0459879196742775,-7,8.31188955823036,4.02535169073515,0.480000019073486,0.599656701087952,3.60549783706665,0,0,0,0,0,1
820,1958,CPM,30,2,1,0.22859658798617,10,9.12401966550966,2.99573227355399,0.692700028419495,0.65152108669281,2.75366067886353,0,0,0,0,1,1
820,1963,CCO,47,0,1,0.457724389460845,10,9.26046298137939,2.63905732961526,0.692700028419495,0.65152108669281,2.75366067886353,0,0,0,0,1,0
820,1974,CPM,23,0,1,1.24108637891558,4,9.36306145899385,4.31748811353631,0.692700028419495,0.65152108669281,2.75366067886353,0,0,0,0,0,1
820,1981,CPM,11,0,1,1.53302014521552,4,9.55591392284374,4.49980967033027,0.692700028419495,0.65152108669281,2.75366067886353,0,0,0,0,0,1
840,1969,CPP,315,1,1,0.697859548169514,2,10.491051970521,4.00733318523247,0.299600005149841,0.745177149772644,3.10458660125732,0,0,0,0,0,1
840,1970,MIM,16,0,1,0.714427618777587,2,10.5100959716788,4.07753744390572,0.299600005149841,0.745177149772644,3.10458660125732,0,0,0,0,0,0
840,1972,MNLF,216,0,1,0.761316904887679,-9,10.5691093620313,4.12713438504509,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,1987,"Military faction (forces of Honasan, Abenina & Zumel)",4,0,1,0.854029518066905,8,10.9570327378349,4.65396035015752,0.299600005149841,0.745177149772644,3.10458660125732,0,1,0,0,0,1
840,1989,"Military faction (forces of Honasan, Abenina & Zumel)",12,0,1,0.932894287632394,8,11.0037152024721,4.71849887129509,0.299600005149841,0.745177149772644,3.10458660125732,0,1,0,0,0,1
840,1990,MILF,10,0,1,0.940059926036481,8,11.0264671976525,4.69134788222914,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,1993,MNLF,11,1,1,0.872860371891653,8,11.112179205562,4.67282883446191,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,1993,ASG,67,0,1,0.872860371891653,8,11.112179205562,4.67282883446191,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,1994,MILF,11,1,1,0.891582902756845,8,11.1363976067567,4.64439089914137,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,1996,MILF,119,0,1,0.947502099086769,8,11.1830176354066,4.63472898822964,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,1997,CPP,0,1,1,0.975665732276891,8,11.2054079646843,4.65396035015752,0.299600005149841,0.745177149772644,3.10458660125732,0,0,0,0,0,1
840,1999,CPP,123,2,1,0.987706807988613,8,11.2179367640027,4.67282883446191,0.299600005149841,0.745177149772644,3.10458660125732,0,0,0,0,0,1
840,2000,ASG,92,0,1,1.01075623340094,8,11.2380543144455,4.66343909411207,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,2001,MNLF - NM,2,2,1,1.01382463053029,8,11.2635149374053,4.67282883446191,0.299600005149841,0.745177149772644,3.10458660125732,0,0,0,0,0,0
840,2007,MILF,35,2,1,1.19524499758532,8,11.3930828097529,4.66343909411207,0.299600005149841,0.745177149772644,3.10458660125732,1,0,0,0,0,0
840,2007,MNLF - HM,7,0,1,1.19524499758532,8,11.3930828097529,4.66343909411207,0.299600005149841,0.745177149772644,3.10458660125732,0,0,0,0,0,0
850,1965,OPM,5,0,1,-0.282060953647873,-5,11.5684358548978,5.86078622346587,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1967,OPM,35,0,1,-0.289470029401427,-7,11.6168529543362,5.84932477994686,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1975,Fretilin,168,0,1,0.0804335941144745,-7,11.7791591566161,5.56068163101553,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1976,OPM,35,0,1,0.124031276985076,-7,11.8020964284734,5.54907608489522,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1981,OPM,11,0,1,0.389734328669152,-7,11.9271190356422,5.57972982598622,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1990,GAM,18,0,1,0.751547359647361,-7,12.0978357749045,5.64544689764324,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1992,Fretilin,11,0,1,0.87926091997028,-7,12.1253559607851,5.64544689764324,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1997,Fretilin,23,1,1,1.1421255657498,-7,12.2054074243196,5.63478960316925,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
850,1999,GAM,81,1,1,0.963385253118415,6,12.2513088829288,5.69035945432406,0.221599996089935,0.764058351516724,2.44234704971314,1,0,1,0,0,0
